precid,huid,Block2010str,sex,race,hispan,randagePCT12,gqtype,hcb_lat,hcb_lon,gradelevel,ncs_lat,ncs_lon,SCHNAM09,NCESSCH,hcb_ncs_line
B371559612001015P0026,B371559612001015H017,B371559612001015,1,2.0,0.0,6.0,0.0,34.62684695860841,-78.99124027548355,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99124027548355 34.62684695860841, -78.99538 34.621367)"
B371559612001015P0033,B371559612001015H018,B371559612001015,2,2.0,0.0,17.0,0.0,34.62684695860841,-78.99124027548355,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99124027548355 34.62684695860841, -79.00006599999999 34.645515)"
B371559612001015P0032,B371559612001015H018,B371559612001015,2,2.0,0.0,15.0,0.0,34.62684695860841,-78.99124027548355,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99124027548355 34.62684695860841, -79.00006599999999 34.645515)"
B371559612001015P0031,B371559612001015H019,B371559612001015,2,2.0,0.0,15.0,0.0,34.62684695860841,-78.99124027548355,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99124027548355 34.62684695860841, -79.00006599999999 34.645515)"
B371559612001016P0022,B371559612001016H004,B371559612001016,2,1.0,0.0,18.0,0.0,34.62690695409234,-78.99290424088737,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -79.00006599999999 34.645515)"
B371559612001016P0021,B371559612001016H005,B371559612001016,2,1.0,0.0,15.0,0.0,34.62690695409234,-78.99290424088737,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -79.00006599999999 34.645515)"
B371559612001016P0003,B371559612001016H006,B371559612001016,1,1.0,0.0,9.0,0.0,34.62690695409234,-78.99290424088737,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -78.99538 34.621367)"
B371559612001016P0004,B371559612001016H007,B371559612001016,1,1.0,0.0,12.0,0.0,34.62690695409234,-78.99290424088737,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -79.03142799999999 34.603928)"
B371559612001016P0018,B371559612001016H007,B371559612001016,2,1.0,0.0,10.0,0.0,34.62690695409234,-78.99290424088737,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -79.005224 34.658093)"
B371559612001016P0039,B371559612001016H008,B371559612001016,1,7.0,0.0,16.0,0.0,34.62690695409234,-78.99290424088737,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -79.00006599999999 34.645515)"
B371559612001016P0019,B371559612001016H010,B371559612001016,2,1.0,0.0,11.0,0.0,34.62690695409234,-78.99290424088737,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -79.005224 34.658093)"
B371559612001016P0020,B371559612001016H010,B371559612001016,2,1.0,0.0,16.0,0.0,34.62690695409234,-78.99290424088737,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -79.00006599999999 34.645515)"
B371559612001016P0006,B371559612001016H011,B371559612001016,1,1.0,0.0,11.0,0.0,34.62690695409234,-78.99290424088737,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -79.005224 34.658093)"
B371559612001016P0035,B371559612001016H011,B371559612001016,2,3.0,0.0,5.0,0.0,34.62690695409234,-78.99290424088737,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -78.99538 34.621367)"
B371559612001016P0005,B371559612001016H011,B371559612001016,1,1.0,0.0,10.0,0.0,34.62690695409234,-78.99290424088737,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99290424088737 34.62690695409234, -79.005224 34.658093)"
B371559612001017P0069,B371559612001017H008,B371559612001017,1,2.0,0.0,14.0,0.0,34.62880094536659,-78.99307441259151,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99307441259151 34.62880094536659, -79.03142799999999 34.603928)"
B371559612001018P0002,B371559612001018H001,B371559612001018,1,1.0,0.0,18.0,0.0,34.62955193589225,-78.99547015844651,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99547015844651 34.62955193589225, -79.00006599999999 34.645515)"
B371559612001018P0020,B371559612001018H011,B371559612001018,1,2.0,0.0,16.0,0.0,34.62955193589225,-78.99547015844651,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99547015844651 34.62955193589225, -79.00006599999999 34.645515)"
B371559612001018P0019,B371559612001018H011,B371559612001018,1,2.0,0.0,14.0,0.0,34.62955193589225,-78.99547015844651,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99547015844651 34.62955193589225, -79.00006599999999 34.645515)"
B371559612001024P0001,B371559612001024H002,B371559612001024,1,2.0,0.0,18.0,0.0,34.62665794005922,-78.99882440792224,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99882440792224 34.62665794005922, -79.00006599999999 34.645515)"
B371559612001027P0005,B371559612001027H002,B371559612001027,2,1.0,0.0,8.0,0.0,34.62520044840269,-78.99808343740263,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99808343740263 34.62520044840269, -78.99538 34.621367)"
B371559612001027P0002,B371559612001027H002,B371559612001027,1,1.0,0.0,7.0,0.0,34.62520044840269,-78.99808343740263,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99808343740263 34.62520044840269, -78.99538 34.621367)"
B371559612001030P0016,B371559612001030H008,B371559612001030,2,1.0,0.0,11.0,0.0,34.627273449599706,-78.99403255490357,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99403255490357 34.627273449599706, -79.005224 34.658093)"
B371559612001030P0003,B371559612001030H009,B371559612001030,1,1.0,0.0,11.0,0.0,34.627273449599706,-78.99403255490357,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99403255490357 34.627273449599706, -79.005224 34.658093)"
B371559612001030P0002,B371559612001030H009,B371559612001030,1,1.0,0.0,6.0,0.0,34.627273449599706,-78.99403255490357,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99403255490357 34.627273449599706, -78.99538 34.621367)"
B371559612001030P0001,B371559612001030H010,B371559612001030,1,1.0,0.0,6.0,0.0,34.627273449599706,-78.99403255490357,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99403255490357 34.627273449599706, -78.99538 34.621367)"
B371559612001030P0004,B371559612001030H012,B371559612001030,1,1.0,0.0,18.0,0.0,34.627273449599706,-78.99403255490357,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99403255490357 34.627273449599706, -79.00006599999999 34.645515)"
B371559612001030P0037,B371559612001030H019,B371559612001030,2,3.0,0.0,7.0,0.0,34.627273449599706,-78.99403255490357,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99403255490357 34.627273449599706, -78.99538 34.621367)"
B371559612001030P0036,B371559612001030H019,B371559612001030,2,3.0,0.0,6.0,0.0,34.627273449599706,-78.99403255490357,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99403255490357 34.627273449599706, -78.99538 34.621367)"
B371559612001031P0001,B371559612001031H009,B371559612001031,1,1.0,0.0,12.0,0.0,34.62603495458033,-78.99420999893965,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99420999893965 34.62603495458033, -79.005224 34.658093)"
B371559612001032P0002,B371559612001032H008,B371559612001032,1,1.0,0.0,5.0,0.0,34.625945458214346,-78.9929376883772,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.9929376883772 34.625945458214346, -78.99538 34.621367)"
B371559612001032P0010,B371559612001032H008,B371559612001032,2,1.0,0.0,9.0,0.0,34.625945458214346,-78.9929376883772,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.9929376883772 34.625945458214346, -78.99538 34.621367)"
B371559612001033P0006,B371559612001033H006,B371559612001033,2,1.0,0.0,8.0,0.0,34.62592246123799,-78.99179019350281,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99179019350281 34.62592246123799, -78.99538 34.621367)"
B371559612001033P0001,B371559612001033H006,B371559612001033,1,1.0,0.0,7.0,0.0,34.62592246123799,-78.99179019350281,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99179019350281 34.62592246123799, -78.99538 34.621367)"
B371559612001033P0017,B371559612001033H007,B371559612001033,2,7.0,0.0,14.0,0.0,34.62592246123799,-78.99179019350281,G08,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99179019350281 34.62592246123799, -79.03142799999999 34.603928)"
B371559612001034P0001,B371559612001034H006,B371559612001034,1,1.0,0.0,13.0,0.0,34.625898464070815,-78.99071913982446,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99071913982446 34.625898464070815, -79.03142799999999 34.603928)"
B371559612001034P0012,B371559612001034H007,B371559612001034,1,2.0,0.0,11.0,0.0,34.625898464070815,-78.99071913982446,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99071913982446 34.625898464070815, -79.005224 34.658093)"
B371559612001035P0002,B371559612001035H008,B371559612001035,1,1.0,0.0,18.0,0.0,34.624844968646315,-78.99072385194964,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99072385194964 34.624844968646315, -79.00006599999999 34.645515)"
B371559612001035P0025,B371559612001035H010,B371559612001035,1,2.0,0.0,9.0,0.0,34.624844968646315,-78.99072385194964,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99072385194964 34.624844968646315, -78.99538 34.621367)"
B371559612001035P0030,B371559612001035H011,B371559612001035,2,2.0,0.0,17.0,0.0,34.624844968646315,-78.99072385194964,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99072385194964 34.624844968646315, -79.00006599999999 34.645515)"
B371559612001036P0001,B371559612001036H008,B371559612001036,1,1.0,0.0,15.0,0.0,34.624869465807734,-78.99180063434187,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99180063434187 34.624869465807734, -79.00006599999999 34.645515)"
B371559612001036P0011,B371559612001036H008,B371559612001036,2,1.0,0.0,8.0,0.0,34.624869465807734,-78.99180063434187,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99180063434187 34.624869465807734, -78.99538 34.621367)"
B371559612001036P0024,B371559612001036H011,B371559612001036,2,2.0,0.0,13.0,0.0,34.624869465807734,-78.99180063434187,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99180063434187 34.624869465807734, -79.03142799999999 34.603928)"
B371559612001036P0021,B371559612001036H011,B371559612001036,1,2.0,0.0,6.0,0.0,34.624869465807734,-78.99180063434187,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99180063434187 34.624869465807734, -78.99538 34.621367)"
B371559612001036P0025,B371559612001036H011,B371559612001036,2,2.0,0.0,12.0,0.0,34.624869465807734,-78.99180063434187,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99180063434187 34.624869465807734, -79.005224 34.658093)"
B371559612001038P0001,B371559612001038H004,B371559612001038,1,1.0,0.0,11.0,0.0,34.6249399597324,-78.99407332947679,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99407332947679 34.6249399597324, -79.005224 34.658093)"
B371559612001038P0024,B371559612001038H010,B371559612001038,2,2.0,0.0,12.0,0.0,34.6249399597324,-78.99407332947679,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99407332947679 34.6249399597324, -79.005224 34.658093)"
B371559612001038P0019,B371559612001038H011,B371559612001038,1,2.0,0.0,13.0,0.0,34.6249399597324,-78.99407332947679,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99407332947679 34.6249399597324, -79.03142799999999 34.603928)"
B371559612001038P0025,B371559612001038H012,B371559612001038,2,2.0,0.0,16.0,0.0,34.6249399597324,-78.99407332947679,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99407332947679 34.6249399597324, -79.00006599999999 34.645515)"
B371559612001038P0023,B371559612001038H012,B371559612001038,2,2.0,0.0,10.0,0.0,34.6249399597324,-78.99407332947679,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99407332947679 34.6249399597324, -78.99538 34.621367)"
B371559612001038P0032,B371559612001038H015,B371559612001038,1,3.0,0.0,7.0,0.0,34.6249399597324,-78.99407332947679,G02,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99407332947679 34.6249399597324, -78.99538 34.621367)"
B371559612001040P0001,B371559612001040H006,B371559612001040,1,1.0,0.0,10.0,0.0,34.62494945473643,-78.99602547348661,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99602547348661 34.62494945473643, -78.99538 34.621367)"
B371559612001040P0010,B371559612001040H006,B371559612001040,2,1.0,0.0,7.0,0.0,34.62494945473643,-78.99602547348661,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.99602547348661 34.62494945473643, -78.99538 34.621367)"
B371559612001040P0020,B371559612001040H009,B371559612001040,2,2.0,0.0,16.0,0.0,34.62494945473643,-78.99602547348661,G11,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.99602547348661 34.62494945473643, -79.00006599999999 34.645515)"
B371559612001040P0018,B371559612001040H010,B371559612001040,2,2.0,0.0,11.0,0.0,34.62494945473643,-78.99602547348661,G05,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.99602547348661 34.62494945473643, -79.005224 34.658093)"
B371559612001040P0019,B371559612001040H011,B371559612001040,2,2.0,0.0,13.0,0.0,34.62494945473643,-78.99602547348661,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.99602547348661 34.62494945473643, -79.03142799999999 34.603928)"
B371559612001041P0002,B371559612001041H003,B371559612001041,1,1.0,0.0,8.0,0.0,34.624673958208675,-78.9951346529786,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.9951346529786 34.624673958208675, -78.99538 34.621367)"
B371559612001041P0021,B371559612001041H008,B371559612001041,2,2.0,0.0,17.0,0.0,34.624673958208675,-78.9951346529786,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.9951346529786 34.624673958208675, -79.00006599999999 34.645515)"
B371559612001041P0016,B371559612001041H009,B371559612001041,1,2.0,0.0,7.0,0.0,34.624673958208675,-78.9951346529786,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.9951346529786 34.624673958208675, -78.99538 34.621367)"
B371559612001041P0020,B371559612001041H009,B371559612001041,2,2.0,0.0,5.0,0.0,34.624673958208675,-78.9951346529786,PK,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.9951346529786 34.624673958208675, -78.99538 34.621367)"
B371559612002000P0007,B371559612002000H002,B371559612002000,2,1.0,0.0,9.0,0.0,34.62382048103947,-78.98758489103007,G04,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -78.99538 34.621367)"
B371559612002000P0083,B371559612002000H005,B371559612002000,2,3.0,1.0,5.0,0.0,34.62382048103947,-78.98758489103007,KG,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -78.99538 34.621367)"
B371559612002000P0018,B371559612002000H009,B371559612002000,1,2.0,0.0,7.0,0.0,34.62382048103947,-78.98758489103007,G01,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -78.99538 34.621367)"
B371559612002000P0029,B371559612002000H012,B371559612002000,1,2.0,0.0,18.0,0.0,34.62382048103947,-78.98758489103007,G12,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -79.00006599999999 34.645515)"
B371559612002000P0051,B371559612002000H013,B371559612002000,2,2.0,0.0,15.0,0.0,34.62382048103947,-78.98758489103007,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -79.00006599999999 34.645515)"
B371559612002000P0019,B371559612002000H014,B371559612002000,1,2.0,0.0,9.0,0.0,34.62382048103947,-78.98758489103007,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -78.99538 34.621367)"
B371559612002000P0023,B371559612002000H014,B371559612002000,1,2.0,0.0,5.0,0.0,34.62382048103947,-78.98758489103007,PK,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -78.99538 34.621367)"
B371559612002000P0027,B371559612002000H016,B371559612002000,1,2.0,0.0,11.0,0.0,34.62382048103947,-78.98758489103007,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -79.005224 34.658093)"
B371559612002000P0028,B371559612002000H016,B371559612002000,1,2.0,0.0,15.0,0.0,34.62382048103947,-78.98758489103007,G09,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -79.00006599999999 34.645515)"
B371559612002000P0052,B371559612002000H016,B371559612002000,2,2.0,0.0,16.0,0.0,34.62382048103947,-78.98758489103007,G10,34.645515,-79.00006599999999,LUMBERTON SENIOR HIGH,370393002237.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -79.00006599999999 34.645515)"
B371559612002000P0049,B371559612002000H017,B371559612002000,2,2.0,0.0,9.0,0.0,34.62382048103947,-78.98758489103007,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -78.99538 34.621367)"
B371559612002000P0017,B371559612002000H017,B371559612002000,1,2.0,0.0,9.0,0.0,34.62382048103947,-78.98758489103007,G03,34.621367,-78.99538,ROWLAND NORMENT ELEMENTARY,370393002242.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -78.99538 34.621367)"
B371559612002000P0025,B371559612002000H017,B371559612002000,1,2.0,0.0,12.0,0.0,34.62382048103947,-78.98758489103007,G06,34.658093,-79.005224,L GILBERT CARROLL MIDDLE,370393002235.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -79.005224 34.658093)"
B371559612002000P0024,B371559612002000H017,B371559612002000,1,2.0,0.0,13.0,0.0,34.62382048103947,-78.98758489103007,G07,34.603928,-79.03142799999999,LUMBERTON JUNIOR HIGH,370393002236.0,"LINESTRING ( -78.98758489103007 34.62382048103947, -79.03142799999999 34.603928)"
