precid,huid,Block2010str,sex,race,hispan,randagePCT12,gqtype,hcb_lat,hcb_lon,Earnings,agegroupLODES,Education,jobtype,IndustryCode,NAICS2D,wet_lat,wet_lon,hcb_wet_line,SIName,od_distance
B371559615003025P0064,B371559615003025H008,B371559615003025,2,1.0,0.0,45.0,0.0,34.581410277005226,-78.93437745506432,1.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.93437745506432 34.581410277005226, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,7.831699365295226
B371559615003025P0033,B371559615003025H019,B371559615003025,1,1.0,0.0,60.0,0.0,34.581410277005226,-78.93437745506432,3.0,3.0,4.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.93437745506432 34.581410277005226, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,13.185952332566291
B371559615003026P0024,B371559615003026H009,B371559615003026,2,2.0,0.0,48.0,0.0,34.57681680780186,-78.92795496792371,1.0,2.0,2.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.92795496792371 34.57681680780186, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,9.014338059126873
B371559615003038P0028,B371559615003038H015,B371559615003038,2,1.0,0.0,33.0,0.0,34.56530840022259,-78.90279426942608,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.90279426942608 34.56530840022259, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.369084008373653
B371559615003038P0053,B371559615003038H021,B371559615003038,2,3.0,0.0,63.0,0.0,34.56530840022259,-78.90279426942608,2.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.90279426942608 34.56530840022259, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.091579215595074
B371559615004003P0012,B371559615004003H005,B371559615004003,2,3.0,0.0,34.0,0.0,34.590916695925095,-78.95470189185943,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.95470189185943 34.590916695925095, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,6.2522334677377005
B371559615004012P0038,B371559615004012H028,B371559615004012,1,1.0,0.0,55.0,0.0,34.55853788258165,-78.92462639610685,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.92462639610685 34.55853788258165, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.206400258860446
B371559615004012P0125,B371559615004012H053,B371559615004012,1,2.0,0.0,40.0,0.0,34.55853788258165,-78.92462639610685,2.0,2.0,2.0,JT07,15.0,61.0,34.62287,-79.03482,"LINESTRING ( -78.92462639610685 34.55853788258165, -79.03482 34.62287)",WEST LUMBERTON ELEMENTARY SCHL,23.972139395498296
B371559615004037P0035,B371559615004037H015,B371559615004037,2,1.0,0.0,33.0,0.0,34.52820952468244,-78.90621205499873,2.0,2.0,3.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.90621205499873 34.52820952468244, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,16.857160519027875
B371559615004037P0044,B371559615004037H020,B371559615004037,2,1.0,0.0,64.0,0.0,34.52820952468244,-78.90621205499873,3.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.90621205499873 34.52820952468244, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,5.357879751212952
B371559615004053P0003,B371559615004053H001,B371559615004053,2,2.0,0.0,41.0,0.0,34.48615503801371,-78.9535296391947,1.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.9535296391947 34.48615503801371, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.260827525187652
B371559616011003P0005,B371559616011003H003,B371559616011003,1,1.0,0.0,50.0,0.0,34.580913126464026,-79.01731349563043,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.01731349563043 34.580913126464026, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.979660237542415
B371559616011004P0022,B371559616011004H006,B371559616011004,2,1.0,0.0,31.0,0.0,34.582597104886275,-79.03513884436785,2.0,2.0,3.0,JT07,15.0,61.0,34.61427,-78.98773,"LINESTRING ( -79.03513884436785 34.582597104886275, -78.98773 34.61427)",JANIE CARYLE HARGRAVE SCHOOL,4.939497151210938
B371559616011004P0041,B371559616011004H015,B371559616011004,1,3.0,0.0,38.0,0.0,34.582597104886275,-79.03513884436785,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.03513884436785 34.582597104886275, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,40.72596091798061
B371559616011023P0028,B371559616011023H005,B371559616011023,2,1.0,0.0,46.0,0.0,34.55376875680772,-79.0046390457645,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0046390457645 34.55376875680772, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,4.3329705056578165
B371559616011023P0235,B371559616011023H050,B371559616011023,2,2.0,0.0,47.0,0.0,34.55376875680772,-79.0046390457645,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0046390457645 34.55376875680772, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,9.824622607996588
B371559616011023P0204,B371559616011023H063,B371559616011023,2,2.0,0.0,33.0,0.0,34.55376875680772,-79.0046390457645,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0046390457645 34.55376875680772, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,6.684278985041699
B371559616011023P0220,B371559616011023H078,B371559616011023,2,2.0,0.0,37.0,0.0,34.55376875680772,-79.0046390457645,2.0,2.0,3.0,JT07,15.0,61.0,34.62287,-79.03482,"LINESTRING ( -79.0046390457645 34.55376875680772, -79.03482 34.62287)",WEST LUMBERTON ELEMENTARY SCHL,11.300056385954104
B371559616011023P0229,B371559616011023H093,B371559616011023,2,2.0,0.0,41.0,0.0,34.55376875680772,-79.0046390457645,1.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0046390457645 34.55376875680772, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.51083926498846
B371559616011023P0305,B371559616011023H095,B371559616011023,2,3.0,0.0,54.0,0.0,34.55376875680772,-79.0046390457645,1.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0046390457645 34.55376875680772, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,23.19310119430807
B371559616011025P0022,B371559616011025H001,B371559616011025,2,1.0,0.0,31.0,0.0,34.56069622356453,-79.0075664856394,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0075664856394 34.56069622356453, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,12.884379511786
B371559616011025P0017,B371559616011025H006,B371559616011025,2,1.0,0.0,19.0,0.0,34.56069622356453,-79.0075664856394,2.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0075664856394 34.56069622356453, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,6.520169574697624
B371559616011025P0082,B371559616011025H009,B371559616011025,2,2.0,0.0,38.0,0.0,34.56069622356453,-79.0075664856394,3.0,2.0,3.0,JT07,15.0,61.0,34.63871,-79.01208,"LINESTRING ( -79.0075664856394 34.56069622356453, -79.01208 34.63871)",TANGLEWOOD ELEMENTARY SCHOOL,25.092016114946635
B371559616011025P0095,B371559616011025H019,B371559616011025,2,2.0,0.0,63.0,0.0,34.56069622356453,-79.0075664856394,2.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0075664856394 34.56069622356453, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,6.520169574697624
B371559616011028P0049,B371559616011028H018,B371559616011028,2,2.0,0.0,41.0,0.0,34.573270669461586,-79.0058585470531,1.0,2.0,2.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.0058585470531 34.573270669461586, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,5.523746045455513
B371559616011029P0024,B371559616011029H012,B371559616011029,1,1.0,0.0,58.0,0.0,34.570564198325094,-78.99405107995891,1.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.99405107995891 34.570564198325094, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.64347475796088
B371559616011038P0044,B371559616011038H020,B371559616011038,2,1.0,0.0,35.0,0.0,34.54749086449445,-78.95770570829659,2.0,2.0,4.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -78.95770570829659 34.54749086449445, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,12.224904896605748
B371559616011049P0076,B371559616011049H012,B371559616011049,2,1.0,0.0,63.0,0.0,34.54062936152528,-78.97552107157891,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.97552107157891 34.540629361525276, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,9.44457764629672
B371559616011049P0073,B371559616011049H012,B371559616011049,2,1.0,0.0,61.0,0.0,34.54062936152528,-78.97552107157891,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.97552107157891 34.540629361525276, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,9.44457764629672
B371559616011050P0156,B371559616011050H041,B371559616011050,2,1.0,0.0,42.0,0.0,34.54993430466805,-78.98530135742665,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.98530135742665 34.54993430466805, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,9.796209899861095
B371559616011050P0043,B371559616011050H048,B371559616011050,1,1.0,0.0,38.0,0.0,34.54993430466805,-78.98530135742665,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.98530135742665 34.54993430466805, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,4.3329705056578165
B371559616011050P0182,B371559616011050H083,B371559616011050,2,1.0,0.0,57.0,0.0,34.54993430466805,-78.98530135742665,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.98530135742665 34.54993430466805, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,9.103355712695558
B371559616011050P0037,B371559616011050H097,B371559616011050,1,1.0,0.0,34.0,0.0,34.54993430466805,-78.98530135742665,2.0,2.0,1.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -78.98530135742665 34.54993430466805, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,9.120226776698402
B371559616011050P0287,B371559616011050H124,B371559616011050,2,2.0,0.0,33.0,0.0,34.54993430466805,-78.98530135742665,2.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.98530135742665 34.54993430466805, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,12.249632841870842
B371559616011066P0019,B371559616011066H013,B371559616011066,1,1.0,0.0,45.0,0.0,34.53051492765414,-78.96099069508574,3.0,2.0,3.0,JT07,15.0,61.0,34.61427,-78.98773,"LINESTRING ( -78.96099069508574 34.53051492765414, -78.98773 34.61427)",JANIE CARYLE HARGRAVE SCHOOL,10.90787248945963
B371559616012000P0046,B371559616012000H002,B371559616012000,2,1.0,0.0,53.0,0.0,34.52897491537115,-78.97252692017703,3.0,2.0,4.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -78.97252692017703 34.52897491537115, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,10.598004009616057
B371559616012005P0012,B371559616012005H005,B371559616012005,2,1.0,0.0,26.0,0.0,34.53718934124905,-78.99611689353036,3.0,1.0,0.0,JT07,15.0,61.0,34.658842,-79.008135,"LINESTRING ( -78.99611689353036 34.53718934124905, -79.008135 34.658842)",GILBERT CARROLL MIDDLE SCHOOL,13.196485512091256
B371559616012016P0073,B371559616012016H012,B371559616012016,2,1.0,0.0,46.0,0.0,34.52005842019736,-78.99384554697114,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.99384554697114 34.52005842019736, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,12.119365337499358
B371559616012016P0125,B371559616012016H012,B371559616012016,2,3.0,0.0,34.0,0.0,34.52005842019736,-78.99384554697114,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.99384554697114 34.52005842019736, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,39.35464482775473
B371559616012016P0032,B371559616012016H031,B371559616012016,1,1.0,0.0,57.0,0.0,34.52005842019736,-78.99384554697114,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.99384554697114 34.52005842019736, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.369644974212578
B371559616012031P0011,B371559616012031H003,B371559616012031,2,1.0,0.0,60.0,0.0,34.51481897438043,-78.97261991818742,3.0,3.0,4.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -78.97261991818742 34.51481897438043, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,13.63028109751422
B371559616012032P0054,B371559616012032H017,B371559616012032,2,1.0,0.0,57.0,0.0,34.5181079675896,-78.96799071128615,3.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.96799071128615 34.5181079675896, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,37.59105374748266
B371559616012032P0052,B371559616012032H023,B371559616012032,2,1.0,0.0,53.0,0.0,34.5181079675896,-78.96799071128615,3.0,2.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.96799071128615 34.5181079675896, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,19.487915491360603
B371559616012036P0038,B371559616012036H013,B371559616012036,2,1.0,0.0,52.0,0.0,34.50337404069769,-78.95901987776007,2.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.95901987776007 34.50337404069769, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.79070191272261
B371559616012037P0076,B371559616012037H018,B371559616012037,2,1.0,0.0,62.0,0.0,34.49633502790764,-78.97297527174273,3.0,3.0,4.0,JT07,15.0,61.0,34.63871,-79.01208,"LINESTRING ( -78.97297527174273 34.49633502790764, -79.01208 34.63871)",TANGLEWOOD ELEMENTARY SCHOOL,29.939653794391614
B371559616012041P0025,B371559616012041H024,B371559616012041,1,1.0,0.0,52.0,0.0,34.48561002322752,-78.96183767957235,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.96183767957235 34.48561002322752, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,13.206536603044771
B371559616012050P0031,B371559616012050H003,B371559616012050,2,1.0,0.0,26.0,0.0,34.472989969185164,-78.97709537349289,3.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -78.97709537349289 34.472989969185164, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,15.47968549019384
B371559616021001P0004,B371559616021001H001,B371559616021001,1,1.0,0.0,62.0,0.0,34.57283064498178,-79.03754340370412,2.0,3.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.03754340370412 34.57283064498178, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,7.294521496424807
B371559616021004P0049,B371559616021004H020,B371559616021004,1,3.0,0.0,30.0,0.0,34.57081814688812,-79.04556393430093,1.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.04556393430093 34.57081814688812, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.119202203973249
B371559616021004P0053,B371559616021004H025,B371559616021004,1,3.0,0.0,47.0,0.0,34.57081814688812,-79.04556393430093,3.0,2.0,2.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.04556393430093 34.57081814688812, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,9.500921182215889
B371559616021005P0042,B371559616021005H012,B371559616021005,2,3.0,0.0,37.0,0.0,34.569985655214296,-79.03991726051859,2.0,2.0,3.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.03991726051859 34.569985655214296, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,7.095359133674729
B371559616021005P0019,B371559616021005H012,B371559616021005,1,3.0,0.0,35.0,0.0,34.569985655214296,-79.03991726051859,2.0,2.0,4.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.03991726051859 34.569985655214296, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,17.768865935851835
B371559616021014P0001,B371559616021014H003,B371559616021014,2,2.0,0.0,64.0,0.0,34.559733695508214,-79.04411884059691,2.0,3.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.04411884059691 34.559733695508214, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.146495749638325
B371559616021015P0046,B371559616021015H007,B371559616021015,2,3.0,0.0,34.0,0.0,34.55324571547219,-79.05268496484881,3.0,2.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.05268496484881 34.55324571547219, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,19.18195942116504
B371559616021025P0009,B371559616021025H007,B371559616021025,2,1.0,0.0,31.0,0.0,34.545952243635966,-79.05566466785831,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.05566466785831 34.545952243635966, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,9.589013119082026
B371559616021042P0039,B371559616021042H009,B371559616021042,2,1.0,0.0,47.0,0.0,34.52677482022531,-79.06020522138536,2.0,2.0,2.0,JT07,15.0,61.0,34.60538,-79.03276,"LINESTRING ( -79.06020522138536 34.52677482022531, -79.03276 34.60538)",LUMBERTON JUNIOR HIGH SCHOOL,16.84261361614388
B371559616021046P0016,B371559616021046H004,B371559616021046,2,2.0,0.0,56.0,0.0,34.50766739172136,-79.06856944478504,2.0,3.0,3.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.06856944478504 34.50766739172136, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,13.837147491946654
B371559616021049P0018,B371559616021049H004,B371559616021049,2,1.0,0.0,32.0,0.0,34.52241187058313,-79.02904391124049,1.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02904391124049 34.52241187058313, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,11.43064530472088
B371559616021049P0050,B371559616021049H016,B371559616021049,2,2.0,0.0,41.0,0.0,34.52241187058313,-79.02904391124049,2.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02904391124049 34.52241187058313, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,10.465509793422632
B371559616021058P0005,B371559616021058H001,B371559616021058,2,1.0,0.0,46.0,0.0,34.517297400547456,-79.02158332550101,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02158332550101 34.517297400547456, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,15.655614566363983
B371559616021058P0023,B371559616021058H008,B371559616021058,2,3.0,0.0,55.0,0.0,34.517297400547456,-79.02158332550101,2.0,3.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.02158332550101 34.517297400547456, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,16.5680083113682
B371559616021067P0033,B371559616021067H003,B371559616021067,2,2.0,1.0,41.0,0.0,34.50561343222255,-79.03928877059548,3.0,2.0,2.0,JT07,15.0,61.0,34.60538,-79.03276,"LINESTRING ( -79.03928877059548 34.50561343222255, -79.03276 34.60538)",LUMBERTON JUNIOR HIGH SCHOOL,13.523768245497608
B371559616021068P0013,B371559616021068H005,B371559616021068,1,3.0,0.0,37.0,0.0,34.504853942775,-79.03261636259722,3.0,2.0,4.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.03261636259722 34.504853942775, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,8.763510907470566
B371559616021074P0028,B371559616021074H002,B371559616021074,2,1.0,0.0,38.0,0.0,34.488626444833415,-79.0258858812367,3.0,2.0,2.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0258858812367 34.488626444833415, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,14.742382057566925
B371559616021074P0030,B371559616021074H004,B371559616021074,2,1.0,0.0,45.0,0.0,34.488626444833415,-79.0258858812367,2.0,2.0,4.0,JT07,15.0,61.0,34.60538,-79.03276,"LINESTRING ( -79.0258858812367 34.488626444833415, -79.03276 34.60538)",LUMBERTON JUNIOR HIGH SCHOOL,14.742382057566925
B371559616021077P0034,B371559616021077H002,B371559616021077,2,1.0,0.0,47.0,0.0,34.479613423438266,-79.02652969994074,3.0,2.0,3.0,JT07,15.0,61.0,34.62243,-78.99577,"LINESTRING ( -79.02652969994074 34.479613423438266, -78.99577 34.62243)",ROWLAND NORMENT SCHOOL,16.65943773302162
B371559616021079P0004,B371559616021079H002,B371559616021079,1,2.0,0.0,52.0,0.0,34.48350192407345,-79.0369524048452,2.0,2.0,1.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.0369524048452 34.48350192407345, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,17.07698146328713
B371559616021082P0007,B371559616021082H005,B371559616021082,1,1.0,0.0,63.0,0.0,34.48951541888315,-79.056539511244,2.0,3.0,3.0,JT07,15.0,61.0,34.64676,-78.99865,"LINESTRING ( -79.056539511244 34.48951541888315, -78.99865 34.64676)",LUMBERTON SENIOR HIGH SCHOOL,21.408552074253603
B371559616021082P0021,B371559616021082H006,B371559616021082,2,2.0,0.0,53.0,0.0,34.48951541888315,-79.056539511244,2.0,2.0,4.0,JT07,15.0,61.0,34.60538,-79.03276,"LINESTRING ( -79.056539511244 34.48951541888315, -79.03276 34.60538)",LUMBERTON JUNIOR HIGH SCHOOL,15.497468877544414
B371559616021083P0012,B371559616021083H006,B371559616021083,1,2.0,0.0,64.0,0.0,34.496902432615435,-79.05574082859093,2.0,3.0,1.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.05574082859093 34.496902432615435, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,14.440286496990632
B371559616021086P0070,B371559616021086H028,B371559616021086,1,2.0,0.0,63.0,0.0,34.484929399283615,-79.07055108731046,1.0,3.0,2.0,JT07,15.0,61.0,34.61064,-79.02268,"LINESTRING ( -79.07055108731046 34.484929399283615, -79.02268 34.61064)",W H KNUCKLES ELEMENTARY SCHOOL,16.14735937424248
B371559616021086P0091,B371559616021086H028,B371559616021086,2,2.0,0.0,24.0,0.0,34.484929399283615,-79.07055108731046,1.0,1.0,0.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07055108731046 34.484929399283615, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,20.826648862693524
B371559616021086P0099,B371559616021086H035,B371559616021086,2,2.0,0.0,39.0,0.0,34.484929399283615,-79.07055108731046,3.0,2.0,4.0,JT07,15.0,61.0,34.60538,-79.03276,"LINESTRING ( -79.07055108731046 34.484929399283615, -79.03276 34.60538)",LUMBERTON JUNIOR HIGH SCHOOL,21.49023889207768
B371559616021086P0150,B371559616021086H038,B371559616021086,2,3.0,0.0,59.0,0.0,34.484929399283615,-79.07055108731046,2.0,3.0,3.0,JT07,15.0,61.0,34.623703,-79.053109,"LINESTRING ( -79.07055108731046 34.484929399283615, -79.053109 34.623703)",PUBLIC SCHOOLS OF REBESON CNTY,16.14735937424248
